tmdb_id,genre_ids
9009,"27,9648,18"
542917,"18,53"
23823,"27,53"
9327,"14,35,10749,878"
441384,35
371608,"27,53"
346910,"878,28,12"
13803,"27,9648"
7341,"27,53,878"
412105,"53,10749,18"
11569,27
68684,"27,35,878"
51170,"12,16,10751,35"
346671,"35,27"
13260,35
2800,"35,10749"
1534,"12,28"
718444,"28,12"
237756,"35,53,9648"
9676,"80,53,18"
72559,"878,12,28,53"
9703,"28,12,14,10752"
414191,"27,18,53"
118289,"18,10749"
335788,"53,28"
174321,"35,18,10749"
144340,"35,18,10749"
18480,35
2210,"35,878"
286567,"28,12,878"
219318,35
7839,"35,10749"
74461,"12,14,27,35"
475430,"12,14,878,10751,28"
10206,"28,35,27"
83770,"12,18"
106747,"28,80,53"
484437,27
929,"878,28,53"
10200,"18,878,53"
9757,35
8202,"878,28,53"
744594,"35,18"
384521,"27,878,28,53"
301372,"9648,53,18,10749"
9488,"28,12,10751,35,878,18"
1979,"878,12,28"
10603,"12,35,10751,10749"
82679,35
575479,"35,18"
560144,"878,28"
440597,"27,53,14"
49849,"28,878,53,37"
11132,35
1819,"35,10749"
806,"27,18"
11377,27
692969,"18,27,53"
401371,"878,9648,53"
369776,35
19912,"27,9648"
41515,"35,10751,16,12"
384798,"28,27,878,53"
28510,"12,28,878,53"
300665,"27,53"
70074,"28,80,53"
52449,35
22825,"53,878"
10956,"9648,12,35,10749,18"
2335,"28,35"
10008,"27,53,9648"
144336,"28,18,53,80"
10878,"35,80,10749"
314385,"18,10749"
10610,"53,14,28,35"
582607,"878,18,12,80,28"
434555,"27,18"
241257,"27,9648,53"
82687,35
12662,"27,53,9648"
6171,"18,27,878,53"
10375,"28,53,27"
382511,35
354287,"35,18,10752"
291272,27
40805,"28,80,35"
146375,"35,28,80"
433630,"53,18"
80035,"35,28,878"
11045,"28,35,53,80"
49012,"35,10749"
9794,"35,10749"
57431,35
658777,"18,14,53"
306523,35
185341,"53,27"
11637,"10751,12,35,10749"
890541,"35,9648"
467673,35
11811,"27,35,14"
1665,18
9334,"28,12,14"
2698,"14,35,10751"
457943,"28,35,14,27"
2900,"18,878,53"
9022,"27,9648,53"
22787,"28,80,9648,53"
354282,878
456740,"14,27,28,12"
134366,27
13025,27
42441,35
8859,"35,878"
368031,"27,53"
332411,"28,80,18,53"
23742,"28,35,80"
19899,"35,10749"
9623,"53,80"
9447,"12,35,18,10751,14"
1250,"53,28,14"
100042,35
82390,"53,18,9648"
180296,35
9513,"16,35,10751,12"
615678,"28,12,35,878"
54054,"28,35,80"
13043,35
12521,"27,53"
421792,"27,9648,53,14,18"
13493,"35,10751,28,12"
9904,"10751,16"
469721,"27,18,878"
266639,"14,10402,10751"
17350,35
17047,"35,28,12,10751,10749"
9586,"35,18"
10762,"35,28,12,53"
9697,"18,14,9648"
9879,"35,80,18"
10344,"27,878"
10163,"878,27"
13572,"28,12,80,18,53"
1927,"878,12,28"
641790,"28,53"
13160,35
444902,"18,10749"
150117,"35,10749"
11812,"10749,35"
10802,18
587496,"27,9648,53"
46441,"27,9648,14"
339547,"27,28,878,53"
101179,"27,53,9648"
38322,"80,35,28"
9793,"27,53"
195590,"53,28"
11804,"18,27,53"
523139,"27,18,53"
277685,"27,9648,53"
466622,"28,53"
458109,"9648,53,80"
385332,"80,18,53"
14239,"16,35,14"
76649,"28,12,36,10749,18"
9954,"14,27,12,28"
13401,"35,10749"
97430,28
602211,"28,35,14"
399131,35
255798,"35,27"
10197,"18,10402,10749"
717728,"27,53,9648"
10727,"53,27"
6519,"35,12,28"
122857,"28,878,53"
22949,"35,10751"
50647,"35,10749"
58444,35
23437,"27,9648,53"
19556,"35,10749"
16300,"14,35,878,10749"
339988,"18,53,878"
43931,"27,9648"
77234,"28,53"
43919,"27,35,53"
11962,"35,14"
210860,"35,12"
89008,"35,10749,18"
5851,"28,35"
437,"53,878,9648"
83,"18,53,27"
14435,"9648,27"
282035,"14,53,28,12,27"
1975,"27,53"
75198,35
248507,35
77663,"28,53"
287948,"28,53,80"
86868,35
11523,"35,10749,18"
10885,"27,9648,53"
10438,"10751,35"
339530,"28,12,35,27,878"
70578,53
8275,35
613911,"878,10749,18"
7233,"35,10751"
364116,"53,27"
615177,"35,28,80"
10329,"28,12,878"
7182,"27,53"
301846,27
52124,"35,10749"
13767,"35,10751,12"
420245,27
20737,"35,10751"
68737,"12,14"
14175,"10751,16,12,35,10752"
19918,"35,10749"
10984,"27,53"
9969,"35,10751"
9838,"28,12,35"
434355,"35,28"
61012,"53,27,9648"
10546,"28,14,53"
222936,"18,35,10749"
9531,"35,878,28,12"
253310,35
450179,35
313943,"878,28"
12121,35
1063422,53
348537,"35,10749"
513083,35
12618,"18,10749"
265016,"27,878"
73861,"80,27,53"
10587,"35,80"
581644,"28,53"
97434,"35,80"
230179,"28,12,53"
11817,"28,35,14"
4257,35
330947,"10749,18,10402"
23023,"35,10751,14"
9356,"10749,35"
378236,"16,10751,35"
262338,"53,80,28"
75622,"80,18"
520360,"80,18"
13761,"10751,12,16,10749"
9592,"18,27,53"
612152,"18,53"
9271,"28,80,878,53"
340103,"27,18"
37931,"28,35"
343173,27
246403,"35,27"
50217,"35,18,10749"
47327,"14,53,28,80"
9796,"27,53"
1735,"12,28,14"
613377,"35,28"
465086,"27,9648"
277355,"53,28"
76617,"27,53"
26688,"27,9648"
201088,"80,53,28"
16258,"878,53,18,80"
419700,35
10923,"28,12,35,10751"
8274,35
3132,"28,12,35,53"
2752,"35,10749"
9471,"28,12,35"
10481,"10751,35"
456750,"28,35"
442064,"53,28,80"
63207,"53,27,14"
413471,"35,18,10749"
9842,"35,18,10749"
244566,"10749,35,27"
182219,35
124470,27
19824,"35,10749"
16991,"35,80,18"
87368,18
54309,35
867,"18,53"
239573,35
452832,"53,9648,18"
190847,"878,53,27"
7840,"12,28,18,14"
399173,"28,80,53"
4551,"35,80"
19585,"16,10751,14,28,12,35"
76757,"878,14,28"
9625,"28,80"
465109,35
12597,"27,53,9648"
11335,"28,12,35,10751"
11249,"35,27,53"
10281,27
516043,35
104755,"27,53"
323674,"10749,18"
10165,"18,10752"
454283,35
23047,"12,14,28"
10012,"27,35"
38317,"35,10749,10751"
8944,"35,18"
326,"28,80,53,12"
453201,"18,53"
9264,"53,18"
535581,"35,27,14"
362826,"27,14,53,18"
84174,"35,10749"
10007,"27,53"
11618,"27,53,14,9648"
6933,"27,9648,53"
531949,35
18162,"12,35,878"
121856,"28,12,878"
284564,"27,53"
11237,"12,14,28,27"
10342,"35,80,27"
6589,"10751,28,12,35,14,878"
512025,"53,27,9648"
340677,53
252607,35
21583,"35,18,10749"
9827,"27,878,53"
203834,"53,27"
500904,"53,18"
225886,35
92182,"27,9648"
58428,"27,53"
19794,35
14560,"28,12,35,10751"
414,"28,80,14"
811072,"53,27"
401905,"18,878,53"
127493,"28,80,53"
12657,"10749,35"
96936,"18,80"
1977,"9648,27,53"
254191,"27,878"
10658,"35,14,878"
227348,"27,53"
82990,27
10824,"27,53"
500919,"80,28,53"
1641,"10749,35"
39346,"12,10751,35,14"
426285,"14,28,878,12"
178809,"28,878,53"
43593,"35,27"
339404,"35,10749"
530081,"18,12,14"
10336,"28,12,14,27,878,53"
10160,"27,53"
2157,"878,12"
347882,"18,53,28,878"
9651,"12,14,28,878"
9067,"28,35,878"
8645,"53,878"
395841,"53,9648,80"
17918,"27,878"
11026,"27,9648,53"
850018,"53,80,18"
11425,"12,35,10751,878,28"
10992,"10751,35"
10906,27
2274,"12,18,14,10751,53"
276839,"9648,53,35,18"
253414,"35,10402,10752"
8427,"28,12,35,53"
10063,"53,27"
125509,"27,53"
401561,"53,27,35"
80015,35
10048,878
338964,"35,80,18,9648"
11469,"35,14,12"
290637,27
286873,"12,28,18"
353686,"27,9648"
43074,"28,14,35"
259072,27
49950,"53,18,27"
180948,"53,28"
42194,"80,18,28,53,878"
24438,"35,18,10749"
12767,"9648,53"
10535,"35,28"
9423,"27,28,878"
287424,"27,18"
480042,"28,12,80,53"
13051,"80,28,18,53"
204349,"27,53"
463684,"53,9648,27"
373569,"28,35"
12448,"16,10751,35"
169209,"28,18"
12700,27
11982,"10749,35,10751"
11231,"28,18,10751,12"
595985,"53,28"
241258,"27,53"
10642,"35,10749"
11361,"27,53"
838484,"27,53,878"
43552,"9648,27,53"
24150,27
476926,"878,53"
9612,"35,878,10751"
1499,"28,12,35,10751,14,878"
277368,"10751,35"
263472,53
463602,27
417830,"35,10751"
64586,"18,10749"
9042,"28,12,27,53"
186759,"18,35"
430528,35
408381,"18,53"
333386,"37,18"
325844,35
481762,35
226486,35
10118,35
528085,"878,53"
203835,"53,27"
301337,"18,878"
14846,"35,10749,18"
47964,"28,53"
3600,"27,9648,53"
37498,"28,80,53"
1792,35
44564,"35,18"
8487,"28,12,35,878,37"
341392,35
288281,53
339103,"80,18,36,53"
38319,"35,14,12,28"
323020,35
888,"14,35,10751"
23966,"27,53"
14405,"35,10751,12,10749"
259018,35
100241,"27,53"
14113,"10751,35,12,28,878"
11568,"10402,28,35,80"
13121,"35,27"
9876,"28,35"
242076,"80,18,53"
37430,"12,14,28"
42888,"35,18,10749"
611468,53
234212,"53,27"
11284,"27,53"
433244,"53,27"
11540,"10749,28,12,80,9648"
329981,"18,53"
534072,"27,53"
157544,"53,27"
10588,"35,12,10751,14"
17684,35
317091,"80,18,9648,53"
50838,"9648,53,27"
298614,35
9626,"12,14,28"
146301,"27,53"
47933,"28,12,878"
12208,"12,28,35"
10808,"35,10751,10749,14"
282813,27
25018,"27,53"
71469,"27,28,53,878"
50357,"27,53,878"
38579,"10751,35"
9731,27
424619,35
102207,"10751,12,35"
475210,"878,53,9648,28,12"
10628,"28,12,35,10751,80"
301728,"27,878,53"
11260,"35,878,12,10751"
9714,"35,10751"
109091,"53,80,18"
430365,35
426962,35
26123,35
86467,"10749,18"
42446,35
525460,"53,27"
271404,"28,878,12"
980078,"27,53"
665828,"878,35"
763164,"28,53,878"
17825,35
242310,"28,80,53"
18238,"27,35"
359790,"53,9648"
78383,"27,53"
80280,27
9557,35
681019,"35,27"
243940,"27,53,9648,878"
41413,"35,10749,18"
11933,"35,12"
9480,"14,28"
280391,"12,35,16"
77948,"28,53,9648"
364067,"35,10402,10770"
109099,"53,18,80,9648"
44113,"18,53"
37534,"27,53"
288158,"53,27,18"
11918,"35,28,878"
505177,53
93856,"27,53"
11375,"28,12,35,53"
316154,"18,27,878"
37169,27
13256,"28,12,27,878"
295011,"27,53,28,18"
33107,"27,53,80,9648"
210908,"27,53,35"
9446,"35,10751"
11158,"12,35,10751,878"
1024530,27
8766,"27,878"
10577,"53,27,28,14"
619592,"28,12,80,53"
169020,35
9711,"878,28,27"
11453,35
10718,28
9713,"18,35"
51481,35
122081,"18,80"
9826,"12,28"
9750,"35,80"
329010,"27,53"
243938,35
30178,"16,35,10751"
342281,"35,10749"
329440,"27,53,9648"
9978,"12,28,10751"
560362,"53,18,9648,27"
351211,"53,27"
17130,"18,10749,35"
632727,"27,53"
42432,35
11597,"10751,14,35,878"
134375,"35,10751,10770"
70868,"10749,35"
2395,"14,12,35,10751"
347969,"37,35"
372343,"80,53"
382589,"35,18"
243688,27
10306,"27,53"
9290,"12,35"
582885,18
38745,"10751,35,12,14"
11217,"35,27"
13613,"28,27"
39691,"10751,12,35,14,28,16"
82700,"878,28,12"
13788,"27,53,9648"
10676,"27,9648,878"
94348,"28,53,80,9648"
9053,"12,28,53"
277558,"28,18,53"
248390,35
42425,"12,35,878"
24169,35
10987,"27,53"
10216,"878,28,27"
292280,"27,53"
6280,"35,878"
522444,"27,28,12"
345915,"28,35,53,9648"
9959,"18,53,80,9648"
9360,"12,27,53"
44912,"12,28,53,878"
10167,"80,28,53"
440,"14,28,878,53,27"
440471,"28,53,9648"
10461,"28,18,53,80"
9656,"27,53"
13184,"28,80,53"
9920,"878,28,53"
11825,"35,80"
345923,"9648,53,18"
242512,27
14199,"12,10751,878"
256961,"28,35,10751"
10944,"18,9648,53"
523638,"28,14,27"
492336,"28,27,878"
57089,"35,16,10751"
10477,"28,18"
354979,"18,80,53"
9405,"28,878"
123103,"27,53"
10016,"28,27,878"
724989,"28,53"
42434,35
11252,"9648,53,27"
8814,"28,27,878"
11090,35
4723,"878,53,35"
18843,"35,10751,14"
27902,"10751,10749"
8998,"35,18,10749"
12279,"28,12,35,10751,878"
9624,28
12702,"35,27,878"
293771,"27,878,28"
301608,"53,18,80"
407451,"12,878,10751,14"
151368,"53,28,80"
23685,"12,14,16,35,878"
9037,"35,10402,10749"
586333,"35,18"
24476,"10751,35"
11895,"35,80"
4474,"35,878,10749"
289720,"28,12"
99770,"10751,12,35"
441614,10749
430354,"53,28"
2486,"14,28,12,10751"
302349,"28,35,14,878"
42437,35
71670,27
193612,27
205724,35
3093,"80,9648,53"
43554,35
123229,35
44918,"28,12,53"
146227,"28,80"
246320,35
13972,"35,10749"
9722,"35,14,10749"
75736,"18,28,53"
354556,"28,12,35,14,878,53"
12158,"35,27"
9947,"28,14,878"
89691,"27,53"
8617,27
13257,"35,10749"
10032,"35,10749"
11679,"28,12,80,9648,53"
429467,"27,53,9648"
5393,"12,16,35,10751,14"
385448,"10751,12,14,10749,18"
9682,"27,878"
346651,"28,878,27"
10685,"9648,53"
77941,35
71676,"28,14,53"
308529,"28,18"
133469,"18,35,10749"
2830,"35,10749"
297160,27
481375,27
802443,"53,18"
42684,"878,12,28,53"
429422,"80,18"
12107,"14,35,10749,878"
495673,"35,80"
8968,"53,27,18,9648"
35169,"10751,35"
325358,"35,28"
87436,27
5458,18
14564,27
277839,35
11246,"27,53,9648"
65055,"53,27"
17610,"35,12"
42435,35
480572,"80,18,53"
10283,27
299245,"27,53"
654974,"35,80,10751"
323262,"35,27"
803114,"53,27"
14620,"18,878,53"
42436,35
23706,35
42941,"27,53"
433249,878
331962,"18,80,53,9648"
520901,"28,878,27"
70586,"28,80,18,53"
10384,"878,27,53"
284674,"878,53"
68637,35
57876,"27,878,9648"
241254,"53,28"
55341,"27,9648,53"
20533,"28,37,18,14,53"
916740,"53,9648,18"
254474,"27,28,35"
10213,"37,27,53"
590706,"28,878,14"
643215,"10751,35,12"
329833,"35,12,28"
269173,"53,28,878"
505225,"18,53"
3177,"28,53"
29426,"27,18,35"
11058,"18,27,878,53"
10710,35
10067,"35,10751"
37265,"35,18"
267806,"27,53"
241251,53
14125,"80,27,53"
351819,"10749,35"
14456,"27,9648"
226936,35
9306,"878,27"
293572,"27,53"
11802,"16,10751,12,35,878"
11470,"27,878"
416160,"27,53"
38277,35
456048,"878,53"
82657,"53,27,9648"
12212,"27,9648,53"
12211,"28,12,14"
459616,"35,14,12"
3134,"80,18,10749,53"
4258,35
437739,"27,35"
42433,35
14144,"10751,35"
889,"35,10751,10749"
74997,"18,27,80"
250066,28
21943,"10749,35"
10077,"53,878,12,28"
188207,"28,12"
438970,"28,35,878,10770,12"
145221,"53,18,878"
412547,"28,35"
853588,53
6116,"12,14,18,35,10402"
46429,"28,27,37"
257345,"27,53"
5550,"28,12,80,878,53"
375804,35
11127,"12,878,28"
8285,"28,35,80,14,18"
8011,"14,28,12,10749"
89899,35
8010,"14,28,12,53"
43935,"28,35,27,9648,878,53"
2312,"12,14,28,18"
438689,"80,10749,53"
76487,"53,27"
13009,"35,27"
344268,"35,14,12"
276905,"12,16,35,10751"
56288,"10751,35,28"
298584,27
168098,"27,878,53"
485415,"28,27"
10196,"28,12,14"
56715,"35,14,878"
13486,"28,12,14,878"
765119,35
15587,"12,35"
529983,"53,80"
146203,"27,53"
331446,"28,10770,878,35,27"
11442,"27,53"
13166,35
551808,"27,9648,53"
290825,"35,14,27"
13461,18
16780,"35,27,53"
314,"28,14,9648,80"
12095,"80,28,27,53"
248504,"53,878"
87818,35
2728,"28,35"
1639,"28,12,53"
78049,"28,12,14,18"
11546,"35,80"
79316,27
326425,"28,53"
455551,"878,27"
11667,"28,12,35,53"
340674,"18,53"
390989,"35,878"
9536,35
293452,"27,53"
10285,27
11586,"18,27,53"
5857,"53,27,9648"
11411,"28,12,878"
9823,"28,14,878"
791,"27,53,18,9648"
28739,27
10726,"27,53"
407559,"18,27,9648"
535437,"35,18,10749"
13995,"28,12,878,10752"
449664,"27,53"
15206,27
12536,"35,10751,10770"
332,"28,12,35,10751"
35026,"35,37,12"
17692,"53,27"
9438,"35,10751"
472838,"10749,18"
17532,"53,80,878,9648"
26264,"12,35,10751"
166424,"28,12,878"
10253,"14,18,27,28,53,878"
27793,"14,10751"
13727,35
79694,"27,53"
9607,"12,14,35,10751"
15268,"28,12,878,53"
119278,27
9320,"28,12,53,878"
11692,"28,35,878"
307663,"53,878,28,12"
71880,35
10550,"28,12,53"
415,"28,878,12"
71668,"27,53,35"
11849,"18,12,14"
439015,"27,9648,53"
332502,"9648,878,53"
426563,"9648,12,35,80"
18955,35
40264,"27,35"
10304,"12,27,28,878"
9708,"27,9648,53"
316002,"10749,35"
400411,"27,9648,53"
11531,"9648,53,27"
651571,"878,28,27"
351460,"80,14,27,53"
23988,35
3602,27
375798,35
218043,"53,28,878"
10513,"27,878"
10073,"35,10749"
225703,35
10152,35
12177,"35,10749"
536869,"14,35,18"
244688,35
10214,"14,35,10751,12"
681887,"28,12,878"
168705,"28,14,27"
248705,"35,14"
19766,"28,12,35,10751"
17711,"10751,12,16,35,14"
580,"12,53,27"
21435,35
7278,"35,10752"
8046,"35,80,18,10749"
17473,"18,10749"
22345,"878,35,10751"
505423,"27,9648,53"
11535,"28,878,53"
419507,35
11867,"878,28"
205321,"27,878,10770"
26914,"27,14"
9760,"35,28,12"
238930,35
94365,"27,35"
485774,"27,53"
9544,"27,53,80"
10870,"35,37"
74849,"14,878,10751,10770"
13805,"35,878"
12142,"28,14,27"
5491,"28,12,878"
11059,"27,28,53"
14164,"28,12,14,878,53"
40016,"53,14,10749,27,878"
